date,Plate.SN,DIV,well,trt,dose,units,meanfiringrate,burst.per.min,mean.isis,per.spikes.in.burst,mean.dur,mean.IBIs,nAE,nABE,ns.n,ns.peak.m,ns.durn.m,ns.percent.of.spikes.in.ns,ns.mean.insis,ns.durn.sd,ns.mean.spikes.in.ns,r,cv.time,cv.network,file.name
20140212,MW1007-27,12,F1,Sodium Orthovanadate,0.747621442,1.8375,0.068580165,38.120625,0.384875,30.28016667,8,6,83,8.590361446,0.064471935,40.99694812,11.65731707,0.015548617,29.13253012,0.353240522,0.31498026,1.118943086,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,F2,Sodium Orthovanadate,1.416191377,3.043636364,0.029213462,76.52772727,0.397272727,20.7262,11,10,62,11.66129032,0.169533905,23.16856447,15.39098361,0.131156251,56.77419355,0.267263602,0.571451813,1.33355167,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,F3,Sodium Orthovanadate,2.992749729,5.552,0.027897631,89.07326667,0.440133333,17.3802,15,14,102,15.32352941,0.364733433,25.58112905,9.410891089,0.150265002,109.5098039,0.417899484,0.305500204,0.66179748,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,F4,Sodium Orthovanadate,0.804597777,2.388,0.041023728,61.56753333,0.3348,23.28208333,15,11,64,14.828125,0.076246465,31.71457731,14.73888889,0.021829416,58.265625,0.377762144,0.291867309,0.907444496,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,F5,Sodium Orthovanadate,2.268591148,5.4,0.039020877,62.76778571,0.334928571,83.69584615,14,11,131,14.01526718,0.104138023,32.54694115,7.303846154,0.057229535,76.8778626,0.30508485,0.416251074,1.076372796,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,F6,Sodium Orthovanadate,1.185887747,3.572307692,0.046323251,61.16515385,0.349846154,35.76145455,13,10,106,12.26415094,0.084850903,36.64799253,8.937142857,0.044279438,51.83962264,0.331197089,0.22028451,1.20486989,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,F7,Sodium Orthovanadate,1.640799525,5.546666667,0.100146577,16.00666667,0.819111111,6.550666667,9,3,0,NA,NA,NA,NA,NA,NA,0.009668408,0.678846491,1.557596753,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,12,F8,Sodium Orthovanadate,1.785505751,3.44625,0.035080873,88.1319375,0.505125,53.2928125,16,15,63,15.96825397,0.09600482,24.82619502,15.30725806,0.063086827,109.3968254,0.399828653,0.147616132,0.843653768,ON_20140212_MW1007-27_DIV12_002.h5,,
20140212,MW1007-27,5,A1,Acetaminophen,0,uM,0.703188832,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,0.000226825,1.394967388,1.646380415,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,A2,Acetaminophen,0.1,uM,0.213928873,0,NA,0,0,NA,3,0,0,NA,NA,NA,NA,NA,NA,0.004170017,1.367977082,1.76596409,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,A3,Acetaminophen,0.3,uM,0.115329376,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000157035,1.642724994,1.243391782,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,A6,Acetaminophen,10,uM,0.882590082,1.41,0.126352581,16.859,0.356,18.87,2,1,0,NA,NA,NA,NA,NA,NA,0.000223331,1.626740224,0.986285263,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,B2,Bisindolymaleimide 1,0.03,uM,1.191736881,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000717778,1.049026759,1.027451677,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,B4,Bisindolymaleimide 1,0.3,uM,0.225319428,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,0.000660741,0.752906919,0.85843786,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,B8,Bisindolymaleimide 1,0,uM,0.160179688,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,-0.000623169,0.730615772,1.440431325,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,C1,Domoic Acid,0,uM,0.423942242,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000213224,2.012483627,0.584735837,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,C2,Domoic Acid,0.003,uM,0.140958126,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,-0.000411839,1.252435521,1.482109656,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,C3,Domoic Acid,0.01,uM,0.299002085,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000178956,2.091376341,0.634126208,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,C4,Domoic Acid,0.03,uM,0.342784533,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000325113,1.775188511,0.842056495,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,C5,Domoic Acid,0.1,uM,0.346522059,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,-0.002273921,0.341427809,0.38163918,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,C8,Domoic Acid,0,uM,0.383363387,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000662937,0.511161055,1.007493896,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,D1,Loperamide,0,uM,0.093972084,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,0.69529881,0.651025883,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,D2,Loperamide,0.1,uM,0.532508475,0.08,0.048729412,0.918666667,0.069,82.901,3,0,0,NA,NA,NA,NA,NA,NA,-0.000225417,1.303581446,1.710792476,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,D8,Loperamide,0,uM,1.408513392,0.24,0.131783529,1.592,0.56,232.119,1,0,0,NA,NA,NA,NA,NA,NA,-0.00014502,1.316324165,3.041260393,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,E1,Mevastatin,0,uM,0.355598908,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000734738,0.675729784,0.795135732,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,E2,Mevastatin,0.1,uM,0.113193646,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,0.002146565,1.599532238,1.039170858,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,E8,Mevastatin,0,uM,0.711197816,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000552674,1.469006819,1.910696697,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,F2,Sodium Orthovanadate,0.1,uM,0.093972084,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000224108,1.14244288,1.382063463,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,5,F3,Sodium Orthovanadate,0.3,uM,0.223183699,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,-0.002174481,0.505868582,0.478725932,ON_20140212_MW1007-27_DIV05_001.h5
20140212,MW1007-27,7,A1,Acetaminophen,0,uM,0.995240523,0.507272727,0.074167923,6.197181818,0.233090909,75.6862,11,4,2,8,0.1,0.262838658,435.05,0.014142136,13,0.004565942,0.614492557,1.344555891,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,A2,Acetaminophen,0.1,uM,1.019251166,0.69,0.085555131,6.9265,0.24175,61.41733333,8,3,2,9,0.078125,0.457974138,226.15,0.007365696,17,0.013894213,0.621082607,2.152824951,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,A3,Acetaminophen,0.3,uM,2.214026965,1.26,0.114626608,20.15083333,2.470166667,92.70666667,6,2,0,NA,NA,NA,NA,NA,NA,0.005540529,0.972261142,1.922080953,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,A4,Acetaminophen,1,uM,2.292796296,0.885,0.112805373,24.134,3.961,1.215,4,1,2,6.5,0.0875,0.248256295,658.6,0,10.5,0.027506264,1.120336236,2.6163826,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,A6,Acetaminophen,10,uM,2.060915619,3.96,0.109734457,22.29983333,0.601,126.399,6,3,2,6.5,0.106041667,0.176897223,121.2,0.038596245,10,0.009161935,0.878138682,1.593787779,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,A7,Acetaminophen,30,uM,1.132444197,2.391428571,0.087980548,8.866142857,0.154857143,2.502,7,1,0,NA,NA,NA,NA,NA,NA,0.001048585,0.861574049,2.066424568,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,A8,Acetaminophen,0,uM,0.285561885,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.00038975,1.506378356,1.411725978,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,B1,Bisindolymaleimide 1,0,uM,0.862377918,0.394285714,0.14876925,1.228428571,0.161857143,19.577,7,1,0,NA,NA,NA,NA,NA,NA,0.00907867,1.075456801,1.556935482,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,B2,Bisindolymaleimide 1,0.03,uM,2.045862744,4.548,0.124533727,19.0454,0.6408,43.21233333,5,2,1,7,0.11625,0.095298602,NA,NA,9,0.007414915,0.97883151,1.511300001,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,B3,Bisindolymaleimide 1,0.1,uM,0.700306527,0.3,0.064338394,5.497571429,0.105857143,26.684,7,1,0,NA,NA,NA,NA,NA,NA,0.005298891,1.398224397,2.318652704,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,B4,Bisindolymaleimide 1,0.3,uM,0.50665098,1.185,0.09085098,18.0465,0.435,71.4345,4,1,1,9,0.1025,0.436046512,NA,NA,9,0.023887589,1.131330173,2.653534303,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,B5,Bisindolymaleimide 1,1,uM,1.058128535,0.27,0.154829655,2.9145,0.7715,238.6145,2,0,1,5,0.05625,0.387596899,NA,NA,8,0.006238907,1.529721944,2.306822338,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,B8,Bisindolymaleimide 1,0,uM,2.582601026,4.54,0.13214149,22.993,0.909,39.134,3,3,0,NA,NA,NA,NA,NA,NA,0.002138386,1.305405419,2.104852924,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,C1,Domoic Acid,0,uM,0.894317841,1.44,0.072438913,23.6758,0.3014,20.1335,5,2,0,NA,NA,NA,NA,NA,NA,0.01102809,1.410758124,2.438708561,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,C2,Domoic Acid,0.003,uM,1.215187571,1.362,0.113241963,10.8654,0.5946,121.7015714,10,5,6,7.833333333,0.118541667,0.591609896,118.6,0.028634126,11,0.008353577,0.515233699,1.271440664,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,C3,Domoic Acid,0.01,uM,0.372017529,0.346666667,0.083107912,29.16288889,0.295111111,118.1972,9,3,6,7.833333333,0.167827381,2.456367162,144.73,0.048717055,12.66666667,0.04070784,0.713398792,1.358764151,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,C4,Domoic Acid,0.03,uM,1.306561337,1.892727273,0.071107131,26.91418182,0.430363636,82.9049,11,8,15,10.4,0.183492063,2.258679893,56.925,0.049941959,19.73333333,0.051778988,0.43771804,2.029146444,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,C5,Domoic Acid,0.1,uM,0.328451509,0.18,0.026565762,16.61275,0.10725,343.321,4,1,0,NA,NA,NA,NA,NA,NA,0.020725467,1.111480019,1.435867055,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,C7,Domoic Acid,1,uM,0.645004606,0.45,0.094617807,9.43675,0.4625,127.2865,4,1,3,6,0.116666667,1.395730706,183.475,0.0125,11.33333333,0.050518,0.995191743,1.984998306,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,C8,Domoic Acid,0,uM,0.348651138,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,0.017636761,1.508373841,1.873340408,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,D1,Loperamide,0,uM,0.356675649,0,NA,0,0,NA,4,0,0,NA,NA,NA,NA,NA,NA,0.005590956,0.996347838,1.265951334,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,D2,Loperamide,0.1,uM,0.601746039,1.426666667,0.05855463,17.63522222,0.205555556,59.64133333,9,4,1,6,0.208333333,0.178429818,NA,NA,9,0.00802604,0.50683629,1.309776028,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,D3,Loperamide,0.3,uM,0.535889713,0.42,0.074256265,3.858333333,0.1675,161.0635,6,1,0,NA,NA,NA,NA,NA,NA,0.00697451,1.011853728,1.122195418,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,D8,Loperamide,0,uM,0.305484807,0.737142857,0.058473596,30.15457143,0.207857143,57.78425,7,4,4,7.5,0.121458333,2.30805464,133.1166667,0.029252849,12.25,0.029156435,0.924965413,2.066974483,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,E1,Mevastatin,0,uM,0.760233412,1.371428571,0.108197939,10.27257143,0.259142857,33.1965,7,2,0,NA,NA,NA,NA,NA,NA,0.003669198,0.94783148,2.250682759,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,E2,Mevastatin,0.1,uM,2.024666968,1.11,0.084653209,42.818125,37.90675,64.51671429,8,5,3,6.666666667,0.231388889,0.203555435,331.15,0.02230367,10,0.01838905,0.846127522,1.995506428,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,E3,Mevastatin,0.3,uM,1.272350259,3.185454545,0.046757088,84.06963636,0.542636364,30.80427273,11,11,25,11.88,0.32265,5.218007241,35.40416667,0.036489447,26.52,0.15462274,0.813364722,1.32103248,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,E8,Mevastatin,0,uM,0.897195596,1.044,0.136849232,7.8454,0.4516,78.09133333,5,2,0,NA,NA,NA,NA,NA,NA,0.011201211,0.79197231,1.618354556,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,F1,Sodium Orthovanadate,0,uM,0.219594876,0,NA,0,0,NA,5,0,0,NA,NA,NA,NA,NA,NA,0.001003305,0.366478974,1.34115675,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,F2,Sodium Orthovanadate,0.1,uM,0.751536898,1.66,0.055611598,12.86533333,0.15,11.401,3,1,0,NA,NA,NA,NA,NA,NA,0.003230654,0.919999794,2.252495406,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,F3,Sodium Orthovanadate,0.3,uM,2.111829753,1.3425,0.080953486,16.516125,1.496,67.0198,8,2,0,NA,NA,NA,NA,NA,NA,0.009623326,0.523909764,1.996819861,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,F4,Sodium Orthovanadate,1,uM,0.327067973,0.51,0.078060571,9.2795,0.182,54.905,2,1,0,NA,NA,NA,NA,NA,NA,0.003149191,1.361914435,1.42077473,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,F5,Sodium Orthovanadate,3,uM,2.733314243,0.6,0.063015951,25.26075,6.6355,63.0535,4,1,0,NA,NA,NA,NA,NA,NA,0.000482535,0.768785105,1.637977163,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,F6,Sodium Orthovanadate,10,uM,0.637810218,0,NA,0,0,NA,8,0,0,NA,NA,NA,NA,NA,NA,0.000343166,0.33392236,0.938467373,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,7,F8,Sodium Orthovanadate,0,uM,1.854307536,3.073333333,0.081758594,22.31177778,0.843222222,209.6676,9,3,5,6.8,0.179916667,0.52097072,174.4,0.040260006,15.8,0.006921677,0.502933292,1.377944858,ON_20140212_MW1007-27_DIV07_001.h5
20140212,MW1007-27,9,A1,Acetaminophen,0,uM,1.501037566,2.48,0.065689421,37.24375,0.728916667,31.55509091,12,10,27,9.777777778,0.217835097,5.445969125,31.325,0.085688487,32.92592593,0.066553877,0.543590862,0.791724843,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,A2,Acetaminophen,0.1,uM,0.811209622,1.89,0.056962708,48.89125,0.641333333,51.39416667,12,12,19,10.52631579,0.139317043,6.505996832,44.11666667,0.051813785,30.26315789,0.076895406,0.756416344,1.009257038,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,A3,Acetaminophen,0.3,uM,0.952329659,1.845,0.072908137,28.09741667,0.60425,117.2583,12,8,18,9.111111111,0.149080688,4.499470084,51.04411765,0.062911935,25.94444444,0.051164914,0.859374515,1.267398856,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,A4,Acetaminophen,1,uM,0.812493822,1.643076923,0.062348691,44.11776923,0.547153846,61.33223077,13,11,19,10.47368421,0.145887826,4.450669157,43.09166667,0.054714735,22.57894737,0.068607183,0.70114182,1.298599275,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,A6,Acetaminophen,10,uM,1.301308573,2.867142857,0.058431482,56.01728571,0.850142857,61.358,14,13,36,9.111111111,0.162552083,4.762769305,23.10428571,0.086720629,21.86111111,0.088840864,0.756481247,1.32276873,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,A7,Acetaminophen,30,uM,1.331435263,2.944,0.055472346,62.39546667,0.628,44.77133333,15,15,51,7.62745098,0.121201546,5.848179706,17.64,0.066483989,20.7254902,0.120529434,0.702615009,1.377758525,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,A8,Acetaminophen,0,uM,0.578038738,0.9075,0.075587337,22.378875,0.42525,131.1205714,8,5,13,7.384615385,0.097566392,4.707287933,62.12083333,0.015932926,15.15384615,0.061744707,0.804183368,1.326017688,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,B1,Bisindolymaleimide 1,0,uM,1.257607277,2.990769231,0.072979069,47.12907692,0.750769231,35.91766667,13,11,59,7.745762712,0.108614978,5.277758982,15.20431034,0.063780962,13.22033898,0.049209364,0.768903388,0.993550841,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,B2,Bisindolymaleimide 1,0.03,uM,0.982263567,2.4,0.069320223,47.85569231,0.619230769,54.22266667,13,11,23,9.043478261,0.133466184,4.160602688,38.18181818,0.048942488,21.13043478,0.06551126,0.772777218,0.97349884,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,B3,Bisindolymaleimide 1,0.1,uM,1.763539281,3.41,0.06347711,46.89775,0.72,32.82191667,12,12,57,7.701754386,0.113112469,5.159819717,15.34910714,0.042174945,17.47368421,0.070644615,0.691001225,0.945830021,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,B4,Bisindolymaleimide 1,0.3,uM,0.805530562,1.701428571,0.061959054,61.0205,0.942714286,50.97464286,14,13,28,10.39285714,0.165140338,8.619679813,28.70740741,0.082603887,31.53571429,0.108860527,0.869500811,0.804170584,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,B5,Bisindolymaleimide 1,1,uM,1.126931116,2.575,0.054139987,47.84883333,0.694,73.758,12,10,13,10.84615385,0.17047619,3.058327249,58.825,0.045993696,29,0.072796032,0.725022338,2.157698468,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,B6,Bisindolymaleimide 1,3,uM,0.158275806,0,NA,0,0,NA,1,0,0,NA,NA,NA,NA,NA,NA,-0.000223183,1.771798539,1.569211593,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,B8,Bisindolymaleimide 1,0,uM,1.030553594,2.018181818,0.086705402,43.33090909,0.881909091,59.17263636,11,9,18,10.5,0.159074625,4.788976681,47.76764706,0.076626886,27.61111111,0.070659393,0.827532037,0.977236301,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C1,Domoic Acid,0,uM,0.946980011,1.45,0.060900249,39.87666667,0.681,62.6256,12,9,21,11.9047619,0.169186036,7.489531785,40.2,0.055190805,37.47619048,0.106550608,0.617997812,1.246795102,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C2,Domoic Acid,0.003,uM,1.415372241,3.083076923,0.058205392,58.84407692,0.810615385,35.72938462,13,12,60,9.5,0.124962963,6.481205695,15.03644068,0.061688254,18.13333333,0.108915882,0.59472778,0.648281595,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C3,Domoic Acid,0.01,uM,0.722360658,1.397142857,0.063930586,53.15614286,0.620857143,64.20935714,14,11,17,10.64705882,0.192492414,7.496186533,48.80625,0.089716662,40.47058824,0.106709623,0.758570848,1.502368756,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C4,Domoic Acid,0.03,uM,1.085309929,1.62375,0.040677418,56.684375,0.626375,47.483125,16,16,59,10.59322034,0.133530309,11.84269233,15.05086207,0.084220962,31.49152542,0.181281409,0.601771497,0.702846033,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C5,Domoic Acid,0.1,uM,1.626628529,3.223636364,0.058831607,45.76672727,1.057272727,44.5349,11,9,19,10,0.204042398,3.821342999,42.69166667,0.081858241,32.73684211,0.07906501,0.648599587,1.395443127,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C6,Domoic Acid,0.3,uM,0.789165381,0,NA,0,0,NA,2,0,0,NA,NA,NA,NA,NA,NA,0.05046826,1.400352836,2.179755579,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C7,Domoic Acid,1,uM,1.120548432,0.96,0.045335929,45.4316,0.5788,78.9498,10,7,10,12.3,0.144717442,4.21563866,83.15,0.040117037,43.4,0.09341056,0.833271736,1.261601866,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,C8,Domoic Acid,0,uM,0.148867803,0.285,0.023688398,42.79375,0.17,177.73175,4,0,6,12.83333333,0.090987149,35.92356688,139.63,0.008726997,47,0.253225375,1.397468746,2.544862506,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,D1,Loperamide,0,uM,1.340806372,2.112,0.067166766,33.0995,0.529,50.8715,10,7,13,8.076923077,0.206941392,2.294893861,69.65,0.058814286,21.53846154,0.031442863,1.07075662,1.242311917,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,D2,Loperamide,0.1,uM,0.936452008,2.335714286,0.053160635,57.68535714,0.707,60.48764286,14,13,26,11.57692308,0.188199509,7.874148229,34.648,0.06280305,36,0.094423464,0.554376735,0.685738589,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,D3,Loperamide,0.3,uM,0.660128171,1.695,0.055509295,55.04216667,0.600166667,47.69333333,12,12,15,10.8,0.178212241,7.395631739,57.75357143,0.046819341,35.66666667,0.070953695,0.594055873,0.779572306,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,D4,Loperamide,1,uM,0.319268361,1.161818182,0.038697171,87.82336364,0.469909091,55.086,11,11,17,13.58823529,0.155828028,18.46573681,50.690625,0.020521317,35.82352941,0.245022575,0.657274869,0.662710446,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,D8,Loperamide,0,uM,0.737740644,1.458461538,0.055021581,56.79361538,0.755,56.54816667,13,10,17,11.88235294,0.118118581,9.071298819,47.578125,0.028604509,47,0.143767197,0.780764019,1.355883683,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,E1,Mevastatin,0,uM,1.277749038,2.091428571,0.069857821,39.57707143,0.797142857,94.92121429,14,11,14,13.14285714,0.168850624,2.71621705,58.57307692,0.044067673,31.42857143,0.068897982,0.559959293,1.336066033,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,E2,Mevastatin,0.1,uM,2.217779776,2.456,0.064355795,59.06433333,1.788,50.94042857,15,12,18,11.72222222,0.27837963,1.965087282,50.23529412,0.077278455,32.83333333,0.068626286,0.748137164,1.346443695,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,E3,Mevastatin,0.3,uM,1.627967554,3.083076923,0.035831757,71.00153846,0.510076923,31.91792308,13,12,35,13.14285714,0.256047671,12.23298948,24.775,0.112124365,67.08571429,0.21934349,0.543113619,1.312789405,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,E4,Mevastatin,1,uM,1.118998879,1.23,0.152992258,5.969,0.3845,22.93,2,1,0,NA,NA,NA,NA,NA,NA,-0.000315728,0.201966768,0.557200441,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,E5,Mevastatin,3,uM,7.555179373,6.24,0.12498732,82.713,7.382,2.11,1,1,0,NA,NA,NA,NA,NA,NA,-0.001193158,1.008999898,2.638167268,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,E8,Mevastatin,0,uM,1.280133979,3.105,0.064973652,39.28883333,0.652916667,43.03036364,12,10,39,8.512820513,0.121189967,5.725490196,21.88684211,0.074350112,20.58974359,0.080354171,0.706140125,1.04009587,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,F1,Sodium Orthovanadate,0,uM,0.628675928,1.2,0.057415122,30.49783333,0.384333333,41.4744,6,5,9,6.777777778,0.157407407,3.493699885,104.1625,0.025679801,13.55555556,0.045750103,0.768838897,0.976592663,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,F2,Sodium Orthovanadate,0.1,uM,1.012605439,1.4175,0.070028664,51.71825,0.85125,45.24857143,8,6,19,6.789473684,0.187609649,7.506119119,42.58888889,0.064540285,29.05263158,0.053931556,0.724749654,1.21179537,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,F3,Sodium Orthovanadate,0.3,uM,1.442090813,2.907272727,0.059982376,51.90081818,0.900363636,43.354,11,10,11,12,0.231230159,3.249671576,68.31,0.096267411,42.72727273,0.074027462,0.780822493,1.086947299,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,F4,Sodium Orthovanadate,1,uM,1.304613233,2.766,0.090550467,35.5131,0.7131,76.91922222,10,8,12,9,0.148300265,3.067692048,80.75909091,0.041012171,30.25,0.042826647,0.640332749,1.021162401,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,F5,Sodium Orthovanadate,3,uM,1.359056667,2.593333333,0.084484912,32.52433333,0.837,63.084625,9,6,8,9.5,0.133876488,2.005395683,111.1714286,0.032966695,27.875,0.024122987,1.006772977,1.660172492,ON_20140212_MW1007-27_DIV09_001.h5
20140212,MW1007-27,9,F6,Sodium Orthovanadate,10,uM,0.814147976,1.697142857,0.091147695,33.53414286,0.587142857,34.50533333,7,6,7,7.428571429,0.118526077,2.617000955,105.0916667,0.03240002,19.57142857,0.044362484,1.026824527,1.347394031,ON_20140212_MW1007-27_DIV09_001.h5
